ts,server_id,disk_io
21:09:05,server_17,91.99
21:09:05,server_16,95.12
21:09:05,server_15,115.26
21:09:05,server_14,1073.78
21:09:05,server_13,0.0
21:09:05,server_11,111.04
21:09:05,server_3,88.67
21:09:05,server_9,0.0
21:09:05,server_8,120.68
21:09:05,server_7,3624.86
21:09:05,server_6,20.67
21:09:05,server_5,819.73
21:09:05,server_4,37.54
21:09:05,server_2,47.64
21:09:05,server_1,0.0
21:09:05,server_10,2.12
21:09:10,server_13,81.84
21:09:10,server_14,732.97
21:09:10,server_15,66.57
21:09:10,server_16,0.0
21:09:10,server_19,45.5
21:09:10,server_20,30.62
21:09:10,server_18,47.34
21:09:10,server_12,134.94
21:09:10,server_17,0.0
21:09:10,server_11,56.2
21:09:10,server_3,41.04
21:09:10,server_9,61.6
21:09:10,server_10,132.15
21:09:10,server_2,27.49
21:09:10,server_4,3149.32
21:09:10,server_1,0.0
21:09:10,server_6,175.14
21:09:10,server_7,6721.39
21:09:10,server_5,18.74
21:09:10,server_8,51.58
21:09:15,server_20,153.59
21:09:15,server_19,0.0
21:09:15,server_18,1104.3
21:09:15,server_17,1119.83
21:09:15,server_16,9448.96
21:09:15,server_15,1315.07
21:09:15,server_14,1364.22
21:09:15,server_12,119.87
21:09:15,server_10,89.59
21:09:15,server_13,1919.89
21:09:15,server_8,1732.43
21:09:15,server_9,98.29
21:09:15,server_1,34.23
21:09:15,server_2,0.47
21:09:15,server_3,95.85
21:09:15,server_11,46.92
21:09:15,server_5,72.6
21:09:15,server_6,4161.94
21:09:15,server_7,9668.46
21:09:15,server_4,723.02
21:09:20,server_20,95.46
21:09:20,server_19,68.4
21:09:20,server_18,160.92
21:09:20,server_17,6492.06
21:09:20,server_16,4049.24
21:09:20,server_15,9088.83
21:09:20,server_14,1381.24
21:09:20,server_13,81.21
21:09:20,server_12,0.0
21:09:20,server_11,42.09
21:09:20,server_10,124.95
21:09:20,server_8,7.18
21:09:20,server_7,54.81
21:09:20,server_6,15.16
21:09:20,server_5,59.48
21:09:20,server_4,0.0
21:09:20,server_3,8.52
21:09:20,server_2,809.75
21:09:20,server_1,39.59
21:09:20,server_9,83.96
21:09:25,server_13,25.71
21:09:25,server_14,51.69
21:09:25,server_15,705.86
21:09:25,server_16,61.89
21:09:25,server_20,66.33
21:09:25,server_18,84.91
21:09:25,server_19,8.22
21:09:25,server_12,76.78
21:09:25,server_17,35.34
21:09:25,server_11,0.0
21:09:25,server_10,59.31
21:09:25,server_9,28.93
21:09:25,server_2,61.21
21:09:25,server_3,88.86
21:09:25,server_4,0.0
21:09:25,server_1,85.91
21:09:25,server_6,27.36
21:09:25,server_7,4719.52
21:09:25,server_8,68.98
21:09:25,server_5,18.02
21:09:30,server_12,1634.1
21:09:30,server_19,0.0
21:09:30,server_18,1550.21
21:09:30,server_17,154.91
21:09:30,server_16,121.76
21:09:30,server_15,127.73
21:09:30,server_14,0.0
21:09:30,server_13,101.87
21:09:30,server_11,118.54
21:09:30,server_20,36.51
21:09:30,server_9,71.17
21:09:30,server_1,7757.39
21:09:30,server_2,130.66
21:09:30,server_3,1307.6
21:09:30,server_4,72.55
21:09:30,server_10,1693.71
21:09:30,server_6,0.0
21:09:30,server_7,172.75
21:09:30,server_8,5157.71
21:09:30,server_5,40.4
21:09:35,server_12,53.75
21:09:35,server_19,41.34
21:09:35,server_18,43.62
21:09:35,server_17,0.0
21:09:35,server_16,124.02
21:09:35,server_15,154.36
21:09:35,server_14,183.6
21:09:35,server_13,149.0
21:09:35,server_11,106.27
21:09:35,server_20,13.45
21:09:35,server_9,70.18
21:09:35,server_1,119.74
21:09:35,server_2,117.46
21:09:35,server_3,10.29
21:09:35,server_4,74.48
21:09:35,server_10,3525.18
21:09:35,server_6,87.43
21:09:35,server_7,67.8
21:09:35,server_8,0.0
21:09:35,server_5,42.56
21:09:40,server_11,73.24
21:09:40,server_19,108.5
21:09:40,server_18,35.81
21:09:40,server_17,184.52
21:09:40,server_16,33.65
21:09:40,server_15,73.47
21:09:40,server_14,95.59
21:09:40,server_13,91.07
21:09:40,server_12,121.68
21:09:40,server_20,5066.04
21:09:40,server_10,41.3
21:09:40,server_8,112.07
21:09:40,server_7,5638.16
21:09:40,server_6,152.89
21:09:40,server_5,144.63
21:09:40,server_4,79.18
21:09:40,server_3,131.21
21:09:40,server_2,4275.03
21:09:40,server_1,6.95
21:09:40,server_9,0.0
21:09:45,server_13,93.88
21:09:45,server_14,19.28
21:09:45,server_15,185.41
21:09:45,server_12,23.02
21:09:45,server_17,5.38
21:09:45,server_18,121.32
21:09:45,server_19,6606.35
21:09:45,server_16,0.0
21:09:45,server_11,0.0
21:09:45,server_20,101.79
21:09:45,server_9,9.78
21:09:45,server_8,32.37
21:09:45,server_7,21.01
21:09:45,server_6,57.73
21:09:45,server_5,61.04
21:09:45,server_4,190.01
21:09:45,server_3,6.48
21:09:45,server_2,106.61
21:09:45,server_1,57.21
21:09:45,server_10,1452.14
21:09:50,server_13,0.0
21:09:50,server_14,96.32
21:09:50,server_15,34.27
21:09:50,server_16,124.84
21:09:50,server_20,115.39
21:09:50,server_12,6232.28
21:09:50,server_18,102.52
21:09:50,server_19,65.94
21:09:50,server_17,118.3
21:09:50,server_11,56.3
21:09:50,server_3,63.41
21:09:50,server_9,35.68
21:09:50,server_1,60.72
21:09:50,server_2,1399.66
21:09:50,server_4,55.09
21:09:50,server_10,1766.69
21:09:50,server_6,118.21
21:09:50,server_7,6.65
21:09:50,server_8,54.66
21:09:50,server_5,0.0
21:09:55,server_12,5.55
21:09:55,server_19,75.16
21:09:55,server_18,7790.08
21:09:55,server_17,114.2
21:09:55,server_16,154.01
21:09:55,server_15,1589.13
21:09:55,server_14,0.0
21:09:55,server_13,78.02
21:09:55,server_11,188.46
21:09:55,server_20,525.58
21:09:55,server_9,16.04
21:09:55,server_1,47.68
21:09:55,server_2,22.26
21:09:55,server_3,194.18
21:09:55,server_4,62.64
21:09:55,server_10,56.97
21:09:55,server_6,70.96
21:09:55,server_7,85.13
21:09:55,server_8,63.55
21:09:55,server_5,0.0
21:10:00,server_11,29.97
21:10:00,server_19,4.69
21:10:00,server_18,110.28
21:10:00,server_17,7504.72
21:10:00,server_16,125.73
21:10:00,server_15,124.76
21:10:00,server_14,76.42
21:10:00,server_13,1875.06
21:10:00,server_12,102.58
21:10:00,server_20,56.33
21:10:00,server_10,47.6
21:10:00,server_8,45.18
21:10:00,server_7,932.02
21:10:00,server_6,5.84
21:10:00,server_5,59.79
21:10:00,server_4,1099.16
21:10:00,server_3,39.49
21:10:00,server_2,72.66
21:10:00,server_1,4663.3
21:10:00,server_9,8394.57
21:10:05,server_14,57.05
21:10:05,server_15,69.9
21:10:05,server_16,62.59
21:10:05,server_13,48.54
21:10:05,server_18,108.43
21:10:05,server_19,73.32
21:10:05,server_20,0.0
21:10:05,server_17,135.8
21:10:05,server_12,76.34
21:10:05,server_11,0.0
21:10:05,server_1,28.03
21:10:05,server_9,0.0
21:10:05,server_8,84.38
21:10:05,server_7,0.0
21:10:05,server_6,1.55
21:10:05,server_5,22.3
21:10:05,server_4,90.68
21:10:05,server_3,196.78
21:10:05,server_2,120.79
21:10:05,server_10,122.71
21:10:10,server_13,7402.39
21:10:10,server_14,1355.82
21:10:10,server_15,0.0
21:10:10,server_20,0.0
21:10:10,server_18,35.02
21:10:10,server_19,51.53
21:10:10,server_12,65.75
21:10:10,server_16,72.54
21:10:10,server_11,7330.07
21:10:10,server_17,6.98
21:10:10,server_9,108.99
21:10:10,server_10,166.78
21:10:10,server_2,3767.82
21:10:10,server_3,90.49
21:10:10,server_4,0.0
21:10:10,server_1,0.0
21:10:10,server_6,63.71
21:10:10,server_7,3122.92
21:10:10,server_8,108.36
21:10:10,server_5,97.05
21:10:15,server_20,0.0
21:10:15,server_12,170.21
21:10:15,server_19,152.52
21:10:15,server_18,7903.7
21:10:15,server_17,84.85
21:10:15,server_16,180.04
21:10:15,server_15,9324.36
21:10:15,server_14,175.7
21:10:15,server_13,68.16
21:10:15,server_11,0.0
21:10:15,server_7,9198.12
21:10:15,server_9,41.31
21:10:15,server_8,33.42
21:10:15,server_6,24.54
21:10:15,server_5,47.79
21:10:15,server_4,0.0
21:10:15,server_3,86.19
21:10:15,server_2,177.03
21:10:15,server_1,66.12
21:10:15,server_10,867.69
21:10:20,server_15,47.91
21:10:20,server_13,9909.01
21:10:20,server_14,0.0
21:10:20,server_16,3.16
21:10:20,server_12,1289.54
21:10:20,server_18,137.61
21:10:20,server_19,28.72
21:10:20,server_20,95.51
21:10:20,server_17,11.64
21:10:20,server_11,130.06
21:10:20,server_1,833.06
21:10:20,server_9,726.96
21:10:20,server_2,63.1
21:10:20,server_3,25.58
21:10:20,server_4,9896.39
21:10:20,server_10,4.72
21:10:20,server_6,20.47
21:10:20,server_7,9397.6
21:10:20,server_8,58.94
21:10:20,server_5,69.36
21:10:25,server_13,1995.74
21:10:25,server_20,6.55
21:10:25,server_19,4305.07
21:10:25,server_18,4.3
21:10:25,server_17,41.0
21:10:25,server_16,167.12
21:10:25,server_15,135.32
21:10:25,server_14,0.0
21:10:25,server_12,61.97
21:10:25,server_11,29.82
21:10:25,server_1,5.71
21:10:25,server_9,168.98
21:10:25,server_8,140.13
21:10:25,server_7,94.84
21:10:25,server_6,91.91
21:10:25,server_5,22.99
21:10:25,server_4,22.38
21:10:25,server_3,149.51
21:10:25,server_2,117.68
21:10:25,server_10,109.6
21:10:30,server_13,97.61
21:10:30,server_14,769.4
21:10:30,server_15,168.22
21:10:30,server_16,103.5
21:10:30,server_12,170.43
21:10:30,server_18,6364.25
21:10:30,server_19,42.2
21:10:30,server_20,99.6
21:10:30,server_17,0.0
21:10:30,server_11,61.01
21:10:30,server_1,42.68
21:10:30,server_9,74.05
21:10:30,server_8,78.36
21:10:30,server_7,93.99
21:10:30,server_6,34.83
21:10:30,server_5,0.42
21:10:30,server_4,101.8
21:10:30,server_3,95.72
21:10:30,server_2,18.41
21:10:30,server_10,75.47
21:10:35,server_13,78.54
21:10:35,server_14,7173.7
21:10:35,server_15,194.54
21:10:35,server_16,91.16
21:10:35,server_20,44.62
21:10:35,server_18,58.22
21:10:35,server_19,0.0
21:10:35,server_12,161.33
21:10:35,server_17,0.0
21:10:35,server_11,74.12
21:10:35,server_1,67.34
21:10:35,server_9,36.81
21:10:35,server_2,151.83
21:10:35,server_3,90.4
21:10:35,server_4,129.61
21:10:35,server_10,29.65
21:10:35,server_6,55.46
21:10:35,server_7,43.85
21:10:35,server_8,24.74
21:10:35,server_5,106.36
21:10:40,server_12,66.03
21:10:40,server_19,113.97
21:10:40,server_18,1551.68
21:10:40,server_17,75.66
21:10:40,server_16,0.0
21:10:40,server_15,0.0
21:10:40,server_14,80.95
21:10:40,server_13,55.31
21:10:40,server_20,0.0
21:10:40,server_11,62.8
21:10:40,server_9,16.59
21:10:40,server_8,9.52
21:10:40,server_7,149.79
21:10:40,server_6,9335.39
21:10:40,server_5,58.77
21:10:40,server_4,75.03
21:10:40,server_3,92.46
21:10:40,server_2,42.52
21:10:40,server_1,69.79
21:10:40,server_10,7361.15
21:10:45,server_13,85.11
21:10:45,server_20,7070.48
21:10:45,server_14,4434.97
21:10:45,server_15,41.64
21:10:45,server_12,70.55
21:10:45,server_17,9908.63
21:10:45,server_18,867.13
21:10:45,server_19,140.64
21:10:45,server_16,0.0
21:10:45,server_11,5722.12
21:10:45,server_7,190.55
21:10:45,server_9,56.09
21:10:45,server_8,23.54
21:10:45,server_6,5590.5
21:10:45,server_5,0.0
21:10:45,server_4,78.89
21:10:45,server_3,77.65
21:10:45,server_2,28.54
21:10:45,server_1,225.75
21:10:45,server_10,164.49
21:10:50,server_13,0.0
21:10:50,server_14,9494.48
21:10:50,server_15,80.72
21:10:50,server_16,97.41
21:10:50,server_20,841.68
21:10:50,server_18,59.98
21:10:50,server_19,45.16
21:10:50,server_12,7.17
21:10:50,server_17,1649.39
21:10:50,server_11,0.0
21:10:50,server_10,73.95
21:10:50,server_9,44.45
21:10:50,server_2,51.48
21:10:50,server_3,0.0
21:10:50,server_4,51.13
21:10:50,server_1,1161.46
21:10:50,server_6,6401.79
21:10:50,server_7,4080.93
21:10:50,server_8,5606.75
21:10:50,server_5,146.77
21:10:55,server_12,1.23
21:10:55,server_19,53.66
21:10:55,server_18,51.87
21:10:55,server_17,80.78
21:10:55,server_16,151.48
21:10:55,server_15,157.92
21:10:55,server_14,39.38
21:10:55,server_13,54.84
21:10:55,server_11,9650.06
21:10:55,server_20,126.58
21:10:55,server_9,37.72
21:10:55,server_1,8038.89
21:10:55,server_2,32.61
21:10:55,server_3,123.03
21:10:55,server_4,8761.95
21:10:55,server_10,135.04
21:10:55,server_6,38.75
21:10:55,server_7,37.72
21:10:55,server_8,142.59
21:10:55,server_5,0.0
21:11:00,server_12,31.58
21:11:00,server_19,17.32
21:11:00,server_18,10.07
21:11:00,server_17,0.0
21:11:00,server_16,75.1
21:11:00,server_15,54.32
21:11:00,server_14,85.25
21:11:00,server_13,8119.49
21:11:00,server_11,45.98
21:11:00,server_20,101.92
21:11:00,server_9,30.24
21:11:00,server_1,0.0
21:11:00,server_2,47.88
21:11:00,server_3,0.0
21:11:00,server_4,0.0
21:11:00,server_10,19.37
21:11:00,server_6,9645.14
21:11:00,server_7,1062.45
21:11:00,server_8,59.29
21:11:00,server_5,4022.91
21:11:05,server_11,1814.09
21:11:05,server_19,8440.08
21:11:05,server_18,169.02
21:11:05,server_17,0.0
21:11:05,server_16,107.94
21:11:05,server_15,113.43
21:11:05,server_14,42.99
21:11:05,server_13,4351.95
21:11:05,server_12,79.14
21:11:05,server_20,161.04
21:11:05,server_10,47.28
21:11:05,server_8,1386.61
21:11:05,server_7,0.0
21:11:05,server_6,25.29
21:11:05,server_5,71.92
21:11:05,server_4,156.94
21:11:05,server_3,45.61
21:11:05,server_2,109.36
21:11:05,server_1,10.38
21:11:05,server_9,36.47
21:11:10,server_13,66.09
21:11:10,server_14,50.89
21:11:10,server_15,99.56
21:11:10,server_12,48.63
21:11:10,server_20,72.89
21:11:10,server_18,36.31
21:11:10,server_19,7731.69
21:11:10,server_16,47.39
21:11:10,server_11,0.0
21:11:10,server_17,39.47
21:11:10,server_9,41.6
21:11:10,server_1,24.88
21:11:10,server_2,63.94
21:11:10,server_3,0.0
21:11:10,server_4,35.17
21:11:10,server_10,8.37
21:11:10,server_6,113.2
21:11:10,server_7,34.64
21:11:10,server_8,4115.61
21:11:10,server_5,4.45
21:11:15,server_12,34.2
21:11:15,server_19,0.0
21:11:15,server_18,79.37
21:11:15,server_17,7187.51
21:11:15,server_16,53.25
21:11:15,server_15,1582.06
21:11:15,server_14,51.8
21:11:15,server_13,38.36
21:11:15,server_11,26.43
21:11:15,server_20,8081.08
21:11:15,server_9,97.76
21:11:15,server_1,0.0
21:11:15,server_2,86.48
21:11:15,server_3,175.09
21:11:15,server_4,63.73
21:11:15,server_10,63.94
21:11:15,server_6,188.1
21:11:15,server_7,81.15
21:11:15,server_8,66.89
21:11:15,server_5,156.41
21:11:20,server_11,5406.49
21:11:20,server_19,87.81
21:11:20,server_18,111.84
21:11:20,server_17,55.3
21:11:20,server_16,117.41
21:11:20,server_15,54.22
21:11:20,server_14,159.39
21:11:20,server_13,1115.11
21:11:20,server_12,37.32
21:11:20,server_20,71.14
21:11:20,server_10,113.44
21:11:20,server_8,6.62
21:11:20,server_7,71.69
21:11:20,server_6,46.54
21:11:20,server_5,1610.93
21:11:20,server_4,0.0
21:11:20,server_3,0.0
21:11:20,server_2,177.44
21:11:20,server_1,70.84
21:11:20,server_9,4177.34
21:11:25,server_13,34.98
21:11:25,server_20,5724.49
21:11:25,server_14,160.21
21:11:25,server_15,19.12
21:11:25,server_19,18.53
21:11:25,server_17,138.12
21:11:25,server_18,5701.93
21:11:25,server_12,96.19
21:11:25,server_16,79.74
21:11:25,server_11,110.9
21:11:25,server_7,1675.51
21:11:25,server_9,6136.37
21:11:25,server_8,0.0
21:11:25,server_6,27.87
21:11:25,server_5,0.0
21:11:25,server_4,168.4
21:11:25,server_3,88.26
21:11:25,server_2,37.35
21:11:25,server_1,1421.3
21:11:25,server_10,9382.15
21:11:30,server_13,64.26
21:11:30,server_14,21.71
21:11:30,server_15,56.03
21:11:30,server_20,63.18
21:11:30,server_18,1550.02
21:11:30,server_19,174.68
21:11:30,server_12,44.15
21:11:30,server_16,183.77
21:11:30,server_11,632.11
21:11:30,server_17,9767.62
21:11:30,server_9,62.92
21:11:30,server_8,0.0
21:11:30,server_7,0.0
21:11:30,server_6,4385.05
21:11:30,server_5,121.46
21:11:30,server_4,16.4
21:11:30,server_3,48.06
21:11:30,server_2,95.14
21:11:30,server_1,78.46
21:11:30,server_10,13.73
21:11:35,server_13,120.22
21:11:35,server_14,97.9
21:11:35,server_15,28.75
21:11:35,server_20,67.71
21:11:35,server_17,12.58
21:11:35,server_18,96.81
21:11:35,server_19,34.87
21:11:35,server_12,0.0
21:11:35,server_16,29.75
21:11:35,server_11,81.3
21:11:35,server_7,82.89
21:11:35,server_9,0.0
21:11:35,server_8,50.8
21:11:35,server_6,142.93
21:11:35,server_5,35.12
21:11:35,server_4,1227.36
21:11:35,server_3,8.28
21:11:35,server_2,51.71
21:11:35,server_1,113.99
21:11:35,server_10,1498.34
21:11:40,server_15,38.83
21:11:40,server_14,46.95
21:11:40,server_16,68.24
21:11:40,server_13,0.0
21:11:40,server_18,102.77
21:11:40,server_19,41.27
21:11:40,server_20,44.43
21:11:40,server_12,11.98
21:11:40,server_17,198.94
21:11:40,server_11,86.29
21:11:40,server_10,9011.12
21:11:40,server_9,0.0
21:11:40,server_2,181.82
21:11:40,server_3,70.8
21:11:40,server_4,17.87
21:11:40,server_1,58.36
21:11:40,server_6,137.78
21:11:40,server_7,60.23
21:11:40,server_8,34.46
21:11:40,server_5,192.17
21:11:45,server_13,0.0
21:11:45,server_20,9.94
21:11:45,server_19,7972.46
21:11:45,server_18,97.49
21:11:45,server_17,107.03
21:11:45,server_16,1300.45
21:11:45,server_15,100.3
21:11:45,server_14,79.85
21:11:45,server_12,79.03
21:11:45,server_11,554.54
21:11:45,server_1,112.27
21:11:45,server_9,1867.55
21:11:45,server_8,162.17
21:11:45,server_7,35.96
21:11:45,server_6,33.63
21:11:45,server_5,0.0
21:11:45,server_4,47.43
21:11:45,server_3,81.96
21:11:45,server_2,10.55
21:11:45,server_10,24.74
21:11:50,server_13,24.65
21:11:50,server_14,5300.5
21:11:50,server_15,106.47
21:11:50,server_16,5492.13
21:11:50,server_12,1970.99
21:11:50,server_18,4.78
21:11:50,server_19,50.74
21:11:50,server_20,150.16
21:11:50,server_17,93.78
21:11:50,server_11,5955.47
21:11:50,server_1,0.0
21:11:50,server_9,40.84
21:11:50,server_8,151.03
21:11:50,server_7,1840.72
21:11:50,server_6,65.61
21:11:50,server_5,35.79
21:11:50,server_4,55.01
21:11:50,server_3,72.64
21:11:50,server_2,647.94
21:11:50,server_10,0.0
21:11:55,server_13,9266.44
21:11:55,server_14,153.32
21:11:55,server_15,772.82
21:11:55,server_16,171.36
21:11:55,server_20,0.0
21:11:55,server_18,4.94
21:11:55,server_19,92.15
21:11:55,server_12,89.77
21:11:55,server_17,52.76
21:11:55,server_11,101.23
21:11:55,server_10,105.02
21:11:55,server_9,0.0
21:11:55,server_2,59.9
21:11:55,server_3,85.7
21:11:55,server_4,78.43
21:11:55,server_1,44.99
21:11:55,server_6,95.47
21:11:55,server_7,1447.43
21:11:55,server_8,81.88
21:11:55,server_5,112.0
21:12:00,server_12,166.72
21:12:00,server_19,57.12
21:12:00,server_18,24.49
21:12:00,server_17,47.72
21:12:00,server_16,80.07
21:12:00,server_15,95.51
21:12:00,server_14,49.56
21:12:00,server_13,102.03
21:12:00,server_11,75.58
21:12:00,server_20,4897.52
21:12:00,server_9,65.17
21:12:00,server_1,0.0
21:12:00,server_2,728.89
21:12:00,server_3,131.06
21:12:00,server_4,83.63
21:12:00,server_10,1603.26
21:12:00,server_6,85.48
21:12:00,server_7,3283.85
21:12:00,server_8,782.17
21:12:00,server_5,7122.64
21:12:05,server_11,1688.76
21:12:05,server_19,57.27
21:12:05,server_18,0.0
21:12:05,server_17,3662.08
21:12:05,server_16,0.0
21:12:05,server_15,1968.16
21:12:05,server_14,27.98
21:12:05,server_13,81.68
21:12:05,server_12,111.88
21:12:05,server_20,38.11
21:12:05,server_10,54.08
21:12:05,server_8,25.55
21:12:05,server_7,28.47
21:12:05,server_6,9.9
21:12:05,server_5,1107.02
21:12:05,server_4,4696.84
21:12:05,server_3,51.69
21:12:05,server_2,166.18
21:12:05,server_1,127.22
21:12:05,server_9,8.63
21:12:10,server_14,5892.06
21:12:10,server_15,503.75
21:12:10,server_16,109.17
21:12:10,server_13,0.0
21:12:10,server_18,64.13
21:12:10,server_19,104.61
21:12:10,server_20,53.89
21:12:10,server_17,105.75
21:12:10,server_12,51.03
21:12:10,server_11,56.7
21:12:10,server_10,87.71
21:12:10,server_2,68.7
21:12:10,server_3,31.42
21:12:10,server_4,22.29
21:12:10,server_5,148.96
21:12:10,server_1,37.52
21:12:10,server_7,123.14
21:12:10,server_8,29.54
21:12:10,server_9,127.82
21:12:10,server_6,36.66
21:12:15,server_12,42.13
21:12:15,server_19,1395.45
21:12:15,server_18,40.14
21:12:15,server_17,83.75
21:12:15,server_16,1.85
21:12:15,server_15,129.22
21:12:15,server_14,1648.41
21:12:15,server_13,0.0
21:12:15,server_11,65.15
21:12:15,server_20,0.0
21:12:15,server_9,56.88
21:12:15,server_1,31.18
21:12:15,server_2,56.37
21:12:15,server_3,0.0
21:12:15,server_4,110.77
21:12:15,server_10,0.0
21:12:15,server_6,32.38
21:12:15,server_7,181.66
21:12:15,server_8,85.15
21:12:15,server_5,24.23
21:12:20,server_11,96.71
21:12:20,server_19,1772.61
21:12:20,server_18,38.98
21:12:20,server_17,0.0
21:12:20,server_16,12.61
21:12:20,server_15,0.0
21:12:20,server_14,102.6
21:12:20,server_13,0.0
21:12:20,server_12,48.49
21:12:20,server_20,54.47
21:12:20,server_10,0.0
21:12:20,server_8,7019.77
21:12:20,server_7,1930.52
21:12:20,server_6,0.0
21:12:20,server_5,103.21
21:12:20,server_4,91.99
21:12:20,server_3,8317.67
21:12:20,server_2,1047.6
21:12:20,server_1,75.36
21:12:20,server_9,145.8
21:12:25,server_13,104.02
21:12:25,server_14,119.87
21:12:25,server_15,74.79
21:12:25,server_16,113.93
21:12:25,server_20,197.35
21:12:25,server_18,122.8
21:12:25,server_19,894.36
21:12:25,server_12,121.65
21:12:25,server_17,147.81
21:12:25,server_10,57.88
21:12:25,server_7,69.65
21:12:25,server_9,42.48
21:12:25,server_11,5628.66
21:12:25,server_2,7227.23
21:12:25,server_3,7984.16
21:12:25,server_4,51.94
21:12:25,server_1,88.8
21:12:25,server_6,47.3
21:12:25,server_8,905.46
21:12:25,server_5,49.94
21:12:30,server_20,9803.73
21:12:30,server_12,909.61
21:12:30,server_19,1674.16
21:12:30,server_17,64.34
21:12:30,server_16,130.36
21:12:30,server_15,85.77
21:12:30,server_14,0.0
21:12:30,server_13,32.43
21:12:30,server_11,35.25
21:12:30,server_18,801.82
21:12:30,server_9,50.31
21:12:30,server_8,1503.79
21:12:30,server_7,7.6
21:12:30,server_6,68.05
21:12:30,server_5,93.56
21:12:30,server_4,30.76
21:12:30,server_3,17.14
21:12:30,server_2,95.29
21:12:30,server_1,7198.8
21:12:30,server_10,1434.81
21:12:35,server_13,21.32
21:12:35,server_14,7402.88
21:12:35,server_15,169.35
21:12:35,server_20,45.26
21:12:35,server_17,11.03
21:12:35,server_18,64.21
21:12:35,server_19,196.23
21:12:35,server_12,681.27
21:12:35,server_16,52.27
21:12:35,server_11,0.0
21:12:35,server_7,7876.85
21:12:35,server_9,36.61
21:12:35,server_8,141.2
21:12:35,server_6,0.0
21:12:35,server_5,8002.15
21:12:35,server_4,59.34
21:12:35,server_3,87.79
21:12:35,server_2,69.11
21:12:35,server_1,0.0
21:12:35,server_10,0.0
21:12:40,server_15,42.93
21:12:40,server_13,56.92
21:12:40,server_14,34.41
21:12:40,server_16,5500.75
21:12:40,server_12,0.0
21:12:40,server_18,133.12
21:12:40,server_19,20.12
21:12:40,server_20,91.52
21:12:40,server_17,75.56
21:12:40,server_11,64.26
21:12:40,server_1,117.67
21:12:40,server_9,0.0
21:12:40,server_2,1058.52
21:12:40,server_3,79.79
21:12:40,server_4,1093.22
21:12:40,server_10,70.31
21:12:40,server_6,72.56
21:12:40,server_7,18.91
21:12:40,server_8,1796.6
21:12:40,server_5,72.63
21:12:45,server_12,66.94
21:12:45,server_19,0.0
21:12:45,server_18,1263.56
21:12:45,server_17,0.0
21:12:45,server_16,0.0
21:12:45,server_15,6929.73
21:12:45,server_14,62.55
21:12:45,server_13,35.92
21:12:45,server_11,136.39
21:12:45,server_20,53.28
21:12:45,server_9,77.42
21:12:45,server_1,17.59
21:12:45,server_2,140.62
21:12:45,server_3,0.0
21:12:45,server_4,37.28
21:12:45,server_10,1972.41
21:12:45,server_6,1688.58
21:12:45,server_7,1230.0
21:12:45,server_8,0.0
21:12:45,server_5,9323.1
21:12:50,server_11,67.23
21:12:50,server_19,1293.65
21:12:50,server_18,141.59
21:12:50,server_17,52.33
21:12:50,server_16,1773.9
21:12:50,server_15,63.33
21:12:50,server_14,99.61
21:12:50,server_13,117.84
21:12:50,server_12,43.14
21:12:50,server_20,116.75
21:12:50,server_10,60.3
21:12:50,server_8,128.0
21:12:50,server_7,0.0
21:12:50,server_6,39.46
21:12:50,server_5,1781.5
21:12:50,server_4,49.74
21:12:50,server_3,36.55
21:12:50,server_2,1433.86
21:12:50,server_1,39.89
21:12:50,server_9,605.58
21:12:55,server_14,107.43
21:12:55,server_15,0.0
21:12:55,server_16,1063.54
21:12:55,server_13,58.44
21:12:55,server_18,78.38
21:12:55,server_19,118.33
21:12:55,server_20,43.87
21:12:55,server_17,8072.46
21:12:55,server_12,97.68
21:12:55,server_11,181.38
21:12:55,server_1,116.91
21:12:55,server_9,78.89
21:12:55,server_8,125.72
21:12:55,server_7,1184.53
21:12:55,server_6,45.8
21:12:55,server_5,15.24
21:12:55,server_4,54.29
21:12:55,server_3,69.67
21:12:55,server_2,24.73
21:12:55,server_10,52.11
21:13:00,server_13,69.07
21:13:00,server_14,23.89
21:13:00,server_15,0.0
21:13:00,server_20,0.0
21:13:00,server_18,90.86
21:13:00,server_19,37.78
21:13:00,server_12,68.43
21:13:00,server_16,48.24
21:13:00,server_11,12.87
21:13:00,server_17,89.68
21:13:00,server_9,74.53
21:13:00,server_10,122.96
21:13:00,server_2,8188.9
21:13:00,server_3,94.18
21:13:00,server_4,0.0
21:13:00,server_1,91.74
21:13:00,server_6,27.2
21:13:00,server_7,13.89
21:13:00,server_8,85.78
21:13:00,server_5,59.03
21:13:05,server_20,3110.29
21:13:05,server_12,51.26
21:13:05,server_19,11.26
21:13:05,server_18,27.73
21:13:05,server_17,0.0
21:13:05,server_16,84.87
21:13:05,server_15,6090.66
21:13:05,server_14,0.0
21:13:05,server_13,58.87
21:13:05,server_11,0.0
21:13:05,server_7,134.38
21:13:05,server_9,0.0
21:13:05,server_8,130.5
21:13:05,server_6,123.17
21:13:05,server_5,64.81
21:13:05,server_4,102.98
21:13:05,server_3,84.7
21:13:05,server_2,122.7
21:13:05,server_1,913.11
21:13:05,server_10,2.99
21:13:10,server_15,41.11
21:13:10,server_13,139.64
21:13:10,server_14,109.31
21:13:10,server_16,0.0
21:13:10,server_12,29.99
21:13:10,server_18,3855.93
21:13:10,server_19,81.88
21:13:10,server_20,86.96
21:13:10,server_17,37.88
21:13:10,server_11,6838.73
21:13:10,server_1,131.23
